web_scraper_order,web_scraper_start_url,auto_link,marque_modele,annee,prix,kilometrage,boite_de_vitesse,region
"1786657223-1471","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=26&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-ecosport-diourbel-bambey-33659","Ford EcoSport","2016","5 000 000","187 000 km","Manuelle","Bambey"
"1786657228-1472","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=26&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-clio-bagmati-behind-berlin-33660","Renault Clio","2017","","187 200 km","Manuelle","Behind berlin"
"1786657231-1473","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=26&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-focus-dakar-dakar-33661","Ford Focus","2012","","220 000 km","Automatique","Dakar"
"1786657236-1474","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=26&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-volkswagen-touran-dakar-dakar-33662","Volkswagen Touran","2014","","220 000 km","Manuelle","Dakar"
"1786657239-1475","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=26&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-puma-kolda-dabo-33663","Ford Puma","2025","","4 900 km","Manuelle","Dabo"
"1786657242-1476","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=26&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-ranger-dakar-dakar-33664","Ford Ranger","2023","12 000 000","30 562 km","Manuelle","Dakar"
"1786657244-1477","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=26&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-sonata-dakar-dakar-33665","Hyundai Sonata","2017","6 200 000","0 km","Automatique","Dakar"
"1786657247-1478","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=26&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-kuga-kolda-dabo-33666","Ford Kuga","2016","5 000 000","84 911 km","Manuelle","Dabo"
"1786657250-1479","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=26&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-jeep-wrangler-wheelsecure-dakar-dakar-33667","Jeep Wrangler wheelsecure","2021","25 000 000","40 327 km","Automatique","Dakar"
"1786657255-1480","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=26&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-kia-rio-kolda-dabo-33668","Kia Rio","2019","4 800 000","39 065 km","Manuelle","Dabo"
"1786657257-1481","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=26&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-santa-fe-ziguinchor-bignona-33669","Hyundai Santa Fe","2007","4 000 000","314 000 km","Manuelle","Bignona"
"1786657260-1482","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=26&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mercedes-benz-cls250-saint-louis-richard-toll-33670","Mercedes-Benz CLS250","2011","9 000 000","46 000 km","Automatique","Richard Toll"
"1786657262-1483","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=26&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-honda-cr-v-kolda-dabo-33671","Honda CR–V","2008","4 500 000","180 000 km","Manuelle","Dabo"
"1786657265-1484","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=26&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-kia-sorento-kaolack-kaffrine-33672","Kia Sorento","2007","7 000 000","230 000 km","Manuelle","Kaffrine"
"1786657268-1485","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=26&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-3008-tambacounda-bakel-33673","Peugeot 3008","2018","","70 370 km","Manuelle","Bakel"
"1786657277-1486","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=26&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-clio-kolda-dabo-33674","Renault Clio","2013","5 000 000","198 000 km","Manuelle","Dabo"
"1786657286-1487","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mazda-cx-5-dakar-dakar-33675","Mazda CX-5","2020","13 500 000","89 000 km","Automatique","Dakar"
"1786657289-1488","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-berlingo-dakar-dakar-33676","Citroen Berlingo","2016","4 800 000","100 000 km","Manuelle","Dakar"
"1786657292-1489","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mazda-cx-5-dakar-dakar-33677","Mazda CX-5","2020","13 500 000","96 589 km","Automatique","Dakar"
"1786657294-1490","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mazda-cx-5-dakar-dakar-33678","Mazda CX-5","2016","8 800 000","54 000 km","Automatique","Dakar"
"1786657298-1491","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-kia-stonic-dakar-dakar-33679","Kia Stonic","2020","9 600 000","89 586 km","Automatique","Dakar"
"1786657300-1492","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mazda-cx-5-dakar-dakar-33680","Mazda CX-5","2016","6 700 000","23 000 km","Automatique","Dakar"
"1786657303-1493","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-bmw-x4-dakar-dakar-33681","BMW X4","2019","27 500 000","46 000 km","Automatique","Dakar"
"1786657306-1494","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-escape-dakar-dakar-33682","Ford Escape","2023","13 500 000","123 258 km","Automatique","Dakar"
"1786657309-1495","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-elantra-dakar-dakar-33683","Hyundai Elantra","2018","6 500 000","152 458 km","Automatique","Dakar"
"1786657311-1496","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mazda-3-dakar-dakar-33684","Mazda 3","2018","6 900 000","114 258 km","Automatique","Dakar"
"1786657314-1497","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-duster-dakar-dakar-33685","Renault Duster","2020","9 300 000","99 586 km","Automatique","Dakar"
"1786657317-1498","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-kia-sorento-dakar-dakar-33686","Kia Sorento","2018","8 000 000","78 000 km","Automatique","Dakar"
"1786657320-1499","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-sonata-dakar-dakar-33687","Hyundai Sonata","2015","4 200 000","89 586 km","Automatique","Dakar"
"1786657323-1500","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mazda-cx-9-dakar-dakar-33688","Mazda CX-9","2018","12 000 000","54 000 km","Automatique","Dakar"
"1786657327-1501","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-30-dakar-dakar-33689","Renault 30","2020","12 600 000","80 000 km","Automatique","Dakar"
"1786657332-1502","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-kia-sportage-dakar-dakar-33690","Kia Sportage","2018","8 800 000","80 000 km","Automatique","Dakar"
"1786657335-1503","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-tucson-dakar-dakar-33691","Hyundai Tucson","2021","13 500 000","96 589 km","Automatique","Dakar"
"1786657338-1504","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-kia-sportage-dakar-dakar-33692","Kia Sportage","2017","8 300 000","33 586 km","Automatique","Dakar"
"1786657341-1505","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mazda-cx-5-dakar-dakar-33693","Mazda CX-5","2018","10 700 000","46 000 km","Automatique","Dakar"
"1786657344-1506","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=25&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-308-dakar-dakar-33694","Peugeot 308","2019","6 800 000","80 000 km","Automatique","Dakar"
"1786657351-1507","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mazda-cx-9-dakar-dakar-33695","Mazda CX-9","2018","8 900 000","68 589 km","Automatique","Dakar"
"1786657353-1508","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-kia-sportage-dakar-dakar-33696","Kia Sportage","2017","8 900 000","88 589 km","Automatique","Dakar"
"1786657356-1509","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-scenic-iii-dakar-dakar-33697","Renault Scénic III","2018","7 700 000","77 000 km","Automatique","Dakar"
"1786657360-1510","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-santa-fe-dakar-dakar-33698","Hyundai Santa Fe","2019","13 900 000","100 000 km","Automatique","Dakar"
"1786657364-1511","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-bmw-x6-dakar-dakar-33699","BMW X6","2016","17 500 000","82 000 km","Automatique","Dakar"
"1786657368-1512","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-datsun-go-dakar-dakar-33700","Datsun GO","2023","17 500 000","41 000 km","Automatique","Dakar"
"1786657371-1513","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-bmw-x3-dakar-dakar-33701","BMW X3","2022","24 500 000","96 589 km","Manuelle","Dakar"
"1786657374-1514","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-edge-dakar-dakar-33702","Ford Edge","2016","4 900 000","82 569 km","Automatique","Dakar"
"1786657377-1515","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mercedes-benz-gla-klasse-dakar-dakar-33703","Mercedes‒Benz GLA-klasse","2018","12 000 000","75 858 km","Automatique","Dakar"
"1786657380-1516","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-tucson-dakar-dakar-33704","Hyundai Tucson","2021","13 500 000","86 589 km","Automatique","Dakar"
"1786657400-1517","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-308-dakar-dakar-33705","Peugeot 308","2019","6 800 000","80 000 km","Automatique","Dakar"
"1786657406-1518","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-c-elysee-ziguinchor-bignona-33706","Citroen C-Elysee","2017","2 500 000","65 000 km","Manuelle","Bignona"
"1786657409-1519","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-tucson-dakar-dakar-33707","Hyundai Tucson","Autre","5 600 000","2016","Manuelle","Dakar"
"1786657421-1520","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-3008-dakar-dakar-33708","Peugeot 3008","Autre","3 850 000","2012","Manuelle","Dakar"
"1786657423-1521","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-3008-dakar-dakar-33709","Peugeot 3008","Autre","2 900 000","2002","Manuelle","Dakar"
"1786657428-1522","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-3008-dakar-dakar-33710","Peugeot 3008","2011","3 900 000","2 178 km","Manuelle","Dakar"
"1786657439-1523","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-allion-dakar-dakar-33711","Toyota Allion","Autre","1 800 000","2014","Manuelle","Dakar"
"1786657444-1524","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-s-max-kolda-dabo-33712","Ford S-MAX","2008","5 000 000","360 000 km","Manuelle","Dabo"
"1786657447-1525","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=24&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-hilux-dakar-dakar-33713","Toyota Hilux","Autre","15 500 000","2013","Manuelle","Dakar"
